datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
9/13/2018,2.83,3.086,1,20.6,5,2,12,2,2018,9,276,Thursday
9/14/2018,8,7.02,4,54,7,0,1,2,2018,9,276,Friday
9/15/2018,6,2.01,4,19.7,6,0,10,4.4,2018,9,276,Saturday
9/16/2018,3.33,0.67,3.25,24.25,6,1,7,3,2018,9,276,Sunday
9/17/2018,3,2.33,3.75,44.4,10,1,5,0,2018,9,276,Monday
9/18/2018,4.34,3,3.7,20,6,0,1,5,2018,9,276,Tuesday
9/19/2018,6,3.68,2,26,10,0,9,7,2018,9,276,Wednesday
9/20/2018,2,4.067,2,24.2,13,1,0,5,2018,9,276,Thursday
9/21/2018,4.66,5.837,1,33.1,10,0,1,3,2018,9,276,Friday
9/22/2018,6,3.833,1.5,31.6,6,1,23,3,2018,9,276,Saturday
9/23/2018,7.34,9.439,3.25,42.862,9,0,8,5,2018,9,276,Sunday
9/24/2018,7.33,3.67,5.5,53.8,7,0,9,2,2018,9,276,Monday
9/25/2018,6,4.736,3.3,53.85,11,0,22,2,2018,9,276,Tuesday
9/26/2018,3,9,6,41.4,9,1,0,3,2018,9,276,Wednesday
9/27/2018,4,6.567,4.6,19,11,0,7,3,2018,9,276,Thursday
9/28/2018,2,4.68,3.7,40.6,3,0,5,3,2018,9,276,Friday
9/29/2018,3.5,5.33,2.15,57.7,4,0,21,1,2018,9,276,Saturday
9/30/2018,11.01,2.01,2,54,9,1,3,3,2018,9,276,Sunday
10/1/2018,3,4.932,1,53,10,0,21,3,2018,10,276,Monday
10/2/2018,6,3.91,3.5,18.6,7,0,6,0,2018,10,276,Tuesday
10/3/2018,6,3.33,3,34.9,12,2,5,4,2018,10,276,Wednesday
10/4/2018,6,3.36,2,32,12,1,5,0,2018,10,276,Thursday
10/5/2018,4.84,3.397,1.1,22.8,7,0,14,1,2018,10,276,Friday
10/6/2018,2,5.36,3.2,59.25,4,0,3,0.1,2018,10,276,Saturday
10/7/2018,2.68,7.35,2,42.4,8,0,9,1,2018,10,276,Sunday
10/8/2018,4,1.68,3,30,18,5,0,3,2018,10,276,Monday
10/9/2018,2,1.67,1,30,18,0,29,1,2018,10,276,Tuesday
10/10/2018,9,8.01,4.1,41.2,13,0,20,2,2018,10,276,Wednesday
10/11/2018,2,2.33,2.1,31,15,0,0,1,2018,10,276,Thursday
10/12/2018,6.33,4.363,1,26,6,0,1,6,2018,10,276,Friday
10/13/2018,6.99,4.507,3.25,29.6,8,0,6,3,2018,10,276,Saturday
10/14/2018,2.34,6.01,6.2,51.7,9,2,0,6,2018,10,276,Sunday
10/15/2018,7.17,0.066,3,47.6,12,0,5,6,2018,10,276,Monday
10/16/2018,6,5.322,2,27.3,5,3,6,0,2018,10,276,Tuesday
10/17/2018,2.33,6,4,52.2,5,0,1,4,2018,10,276,Wednesday
10/18/2018,4.34,3,1.1,14,9,1,10,5,2018,10,276,Thursday
10/19/2018,4,2.066,0,10.6,5,2,6,4,2018,10,276,Friday
10/20/2018,2.34,2.02,2,33,9,0,34,5,2018,10,276,Saturday
10/21/2018,6.67,8.69,1,56.3,5,3,5,1,2018,10,276,Sunday
10/22/2018,2.66,7.01,3.3,18.8,8,0,28,1.3,2018,10,276,Monday
10/23/2018,2.34,2,0.45,44.8,9,1,11,3,2018,10,276,Tuesday
10/24/2018,4,2.109,5,37.2,7,0,10,1.5,2018,10,276,Wednesday
10/25/2018,5.33,5.429,3,52.2,12,0,33,3,2018,10,276,Thursday
10/26/2018,4,5.373,4.6,44,14,1,14,1,2018,10,276,Friday
10/27/2018,8.34,3.426,2.2,49.975,12,1,7,2,2018,10,276,Saturday
10/28/2018,5.33,5.33,1.6,53.75,9,3,13,3,2018,10,276,Sunday
10/29/2018,5.35,2.67,2.35,32.8,5,0,10,3,2018,10,276,Monday
10/30/2018,9.33,4,1,18.2,7,0,13,1,2018,10,276,Tuesday
10/31/2018,2,4.68,3,34.1,7,0,2,2,2018,10,276,Wednesday
11/1/2018,7.84,0.34,3,25,6,3,7,0,2018,11,276,Thursday
11/2/2018,5.14,1.845,0,32.6,8.2,0,1,3.3,2018,11,276,Friday
11/3/2018,3,3,6.2,45.4,2,0,0,2,2018,11,276,Saturday
11/4/2018,13.99,4.896,0,52,7,0,13,1,2018,11,276,Sunday
11/5/2018,6.33,2.34,6,29,14,0,13,2.3,2018,11,276,Monday
11/6/2018,3.33,6.68,10.55,37.7,8,0,13,2.5,2018,11,276,Tuesday
11/7/2018,7,1.863,3,38.9,15,3,8,0,2018,11,276,Wednesday
11/8/2018,3,1.573,6,38,5,0,16,2,2018,11,276,Thursday
11/9/2018,5,0.67,5,43,7,1,22,0,2018,11,276,Friday
11/10/2018,4.33,2.417,2,35.6,7,1,11,1.1,2018,11,276,Saturday
11/11/2018,11,4.246,2,33.65,14,0,10,1,2018,11,276,Sunday
11/12/2018,2.34,2.33,7,35,15,2,24,1,2018,11,276,Monday
11/13/2018,6.33,5.35,6,29.7,18,0,18,3,2018,11,276,Tuesday
11/14/2018,5.66,4.67,3,28.4,9,0,0,0,2018,11,276,Wednesday
11/15/2018,2,4.083,2,49.6,3,2,29,0,2018,11,276,Thursday
11/16/2018,8.33,2.66,4,21.5,6,0,6,0.4,2018,11,276,Friday
11/17/2018,8,2.34,1,39,5,0,13,2,2018,11,276,Saturday
11/18/2018,4.68,4.68,5,32.9,7,1,10,1,2018,11,276,Sunday
11/19/2018,6.01,2.44,2,47.2,6,3,3,0,2018,11,276,Monday
11/20/2018,5.33,3.803,4,31.5,4,1,10,3,2018,11,276,Tuesday
11/21/2018,7,2.34,3.25,22,5,0,5,1,2018,11,276,Wednesday
11/22/2018,8,7.066,3,22.4,9,0,15,2,2018,11,276,Thursday
11/23/2018,6,4.472,3,29.6,13,1,24,3,2018,11,276,Friday
11/24/2018,5.66,5.78,5,29.2,11,0,7,0.3,2018,11,276,Saturday
11/25/2018,5.33,3.593,3.15,19.1,6,1,3,2,2018,11,276,Sunday
11/26/2018,5.33,2.34,2,36.3,15,1,16,3,2018,11,276,Monday
11/27/2018,8,4.67,2,41.5,2,0,5,2,2018,11,276,Tuesday
11/28/2018,3,5.67,1,24.4,15,2,8,4,2018,11,276,Wednesday
11/29/2018,4.33,4.32,1,22.6,7,0,1,3,2018,11,276,Thursday
11/30/2018,1,3.01,1,22.4,3,0,0,2.5,2018,11,276,Friday
12/1/2018,7,8.779,2.05,41,7,3,13,2,2018,12,276,Saturday
12/2/2018,3.17,5.779,10,65.7,6,0,27,8,2018,12,276,Sunday
12/3/2018,6,5.083,2.1,44,13,0,13,1,2018,12,276,Monday
12/4/2018,2.5,3,3,32.2,11,0,5,3,2018,12,276,Tuesday
12/5/2018,5.33,3.726,3.5,41.3,13,0,15,2,2018,12,276,Wednesday
12/6/2018,0,0,0,0,0,0,0,0,2018,12,276,Thursday
12/7/2018,5,3.01,3,47.4,14,0,12,3,2018,12,276,Friday
12/8/2018,0,0,0,0,0,0,0,0,2018,12,276,Saturday
12/9/2018,4.66,6.69,4.1,57.7,9,0,11,0,2018,12,276,Sunday
12/10/2018,4,5,1.5,23.8,12,1,7,1,2018,12,276,Monday
12/11/2018,4,4.01,8.35,28,12,3,2,5.5,2018,12,276,Tuesday
12/12/2018,4.33,2,3,37.6,11,0,21,0,2018,12,276,Wednesday
12/13/2018,3.68,2.243,3,47.5,6,0,6,0,2018,12,276,Thursday
12/14/2018,2,2,0.2,23.4,2,1,29,1,2018,12,276,Friday
12/15/2018,4,2.34,3.45,62.4,5,0,26,2.3,2018,12,276,Saturday
12/16/2018,1.33,4.32,0.2,27,3,0,7,1,2018,12,276,Sunday
12/17/2018,6.34,2.01,5,53,6,1,22,2,2018,12,276,Monday
12/18/2018,0.33,2.473,1,34.5,12,3,9,2,2018,12,276,Tuesday
12/19/2018,0,0,0,0,0,0,0,0,2018,12,276,Wednesday
12/20/2018,8.34,1.66,1,27,12,3,1,0,2018,12,276,Thursday
12/21/2018,2,1.35,0,35,12,1,13,1,2018,12,276,Friday
12/22/2018,8.34,3.34,4.5,43.4,3,1,0,0,2018,12,276,Saturday
12/23/2018,12.33,6.406,2.3,47.7,8,0,13,4,2018,12,276,Sunday
12/24/2018,8.67,4.35,1,32,20,0,8,1,2018,12,276,Monday
12/25/2018,8,6.076,5.1,42.6,9,3,21,2,2018,12,276,Tuesday
12/26/2018,1,0.66,2.15,50,8,1,13,2,2018,12,276,Wednesday
12/27/2018,3.68,3.01,3.05,40.6,8,0,7,0,2018,12,276,Thursday
12/28/2018,11.67,5.845,1,56.4,11,6,9,0,2018,12,276,Friday
12/29/2018,6.68,5.611,1,68.35,5,0,7,2,2018,12,276,Saturday
12/30/2018,5.33,7.593,5,59.9,6,0,31,3.3,2018,12,276,Sunday
12/31/2018,8,4.66,5.2,44.5,10,0,6,4,2018,12,276,Monday
1/1/2019,0,0,0,0,0,0,0,0,2019,1,276,Tuesday
1/2/2019,5.33,4.397,4.15,36.8,4,0,9,2,2019,1,276,Wednesday
1/3/2019,4.33,4.836,6.25,42.4,6,0,9,0,2019,1,276,Thursday
1/4/2019,7,3.67,2.6,55.8,10,0,0,1,2019,1,276,Friday
1/5/2019,8.01,3.69,3.1,62.75,10,0,30,1,2019,1,276,Saturday
1/6/2019,8.33,10.01,2.25,47.4,11,2,0,3,2019,1,276,Sunday
1/7/2019,0,0,0,0,0,0,0,0,2019,1,276,Monday
1/8/2019,4.34,3.32,0,41.8,6,0,10,2,2019,1,276,Tuesday
1/9/2019,3,1.33,2,64.8,24,3,10,1,2019,1,276,Wednesday
1/10/2019,8,3.58,5.6,39.1,12,2,13,1,2019,1,276,Thursday
1/11/2019,5.33,7.34,3,61.6,12,0,6,0,2019,1,276,Friday
1/12/2019,6.66,7.02,5,74.5,21.2,0,10,0,2019,1,276,Saturday
1/13/2019,8.33,5.814,4.6,73,4,1,1,2,2019,1,276,Sunday
1/14/2019,9,9.7,3,51,10,0,18,0,2019,1,276,Monday
1/15/2019,4.33,4.33,3.65,30.4,9,0,19,1,2019,1,276,Tuesday
1/16/2019,7.5,5.066,6,48.8,12,0,17,5,2019,1,276,Wednesday
1/17/2019,5.34,3.68,3.7,55.6,10,3,8,1,2019,1,276,Thursday
1/18/2019,6.33,6.439,4,27.8,13,0,24,2,2019,1,276,Friday
1/19/2019,7.02,8.391,5.5,77.4,9,0,1,3,2019,1,276,Saturday
1/20/2019,11.67,14.463,2.1,93.05,6,0,34,1,2019,1,276,Sunday
1/21/2019,4.34,5.825,0,67.15,11,0,31,0,2019,1,276,Monday
1/22/2019,6.83,7.076,1,74.9,13,1,7,0,2019,1,276,Tuesday
1/23/2019,3.33,8.463,7.1,58.4,4,0,23,2,2019,1,276,Wednesday
1/24/2019,4,4.495,6,47.3,7,4,2,3,2019,1,276,Thursday
1/25/2019,2.33,7.18,4,32.65,11,2,11,1,2019,1,276,Friday
1/26/2019,7,8.459,2.4,97.8,11,1,13,1,2019,1,276,Saturday
1/27/2019,10.52,11.745,2,100.1,12,1,6,2,2019,1,276,Sunday
1/28/2019,8.5,7.109,3,45,11,0,28,3,2019,1,276,Monday
1/29/2019,5,5,3.45,38.8,10,2,15,0,2019,1,276,Tuesday
1/30/2019,6.33,5.713,2.25,52.312,8,0,11,1.3,2019,1,276,Wednesday
1/31/2019,1.67,11.505,2,62.2,8,1,20,2,2019,1,276,Thursday
2/1/2019,11.34,1.726,8,38.9,9,0,7,3,2019,2,276,Friday
2/2/2019,13.34,12.706,6.2,64.262,8,1,45,0,2019,2,276,Saturday
2/3/2019,6,9.812,5.75,47.088,10,1,5,4.4,2019,2,276,Sunday
2/4/2019,6.33,6.68,3,47,5,1,12,2,2019,2,276,Monday
2/5/2019,5.33,10.386,3.65,33.8,2,0,1,4,2019,2,276,Tuesday
2/6/2019,6.34,4.178,2.2,29,4,0,4,1.5,2019,2,276,Wednesday
2/7/2019,2.33,5.132,4.5,42.6,11,0,22,1,2019,2,276,Thursday
2/8/2019,2,6.373,7,50.2,9,3,12,5,2019,2,276,Friday
2/9/2019,6.68,7.383,5,51.65,10,0,11,1,2019,2,276,Saturday
2/10/2019,3.34,7.119,3.35,43.2,9,0,0,1.2,2019,2,276,Sunday
2/11/2019,8,7.469,6.15,30,10,0,5,3,2019,2,276,Monday
2/12/2019,6.66,3.34,0,34.6,8.2,0,6,0.5,2019,2,276,Tuesday
2/13/2019,4,4.01,1,27.2,16,0,8,2,2019,2,276,Wednesday
2/14/2019,2.33,6.517,3.15,54.5,9,0,7,3,2019,2,276,Thursday
2/15/2019,5.34,5,12.5,52.05,16,0,3,2,2019,2,276,Friday
2/16/2019,6.34,6.02,5,36.4,8,0,6,3,2019,2,276,Saturday
2/17/2019,2.34,4.416,4,15.162,11.2,0,0,3.1,2019,2,276,Sunday
2/18/2019,3.34,2.076,3.6,27.4,7,0,10,0,2019,2,276,Monday
2/19/2019,3.33,4.33,1.5,27.4,15,2,6,3,2019,2,276,Tuesday
2/20/2019,2.34,4.779,3.3,30.6,14,0,7,3,2019,2,276,Wednesday
2/21/2019,1.66,5,2.1,45.4,15,1,5,2,2019,2,276,Thursday
2/22/2019,2.33,2,1.2,16,5,0,1,2,2019,2,276,Friday
2/23/2019,5.01,2.44,3.2,38.2,13,0,0,1.3,2019,2,276,Saturday
2/24/2019,4.34,4.01,1.5,19,2,0,2,2,2019,2,276,Sunday
2/25/2019,5.34,1.423,3,25.2,4,2,2,3,2019,2,276,Monday
2/26/2019,2.33,3.83,5.15,27,8,0,3,3,2019,2,276,Tuesday
2/27/2019,5,0.67,1.2,13.4,9,0,1,7.5,2019,2,276,Wednesday
2/28/2019,0.67,3.33,4,34,2,1,35,3,2019,2,276,Thursday
3/1/2019,1.33,3.821,2.5,22.2,12,0,6,2,2019,3,276,Friday
3/2/2019,4.01,1.33,4,46,9,3,0,5,2019,3,276,Saturday
3/3/2019,8,4.01,1,20,5,0,10,0.4,2019,3,276,Sunday
3/4/2019,5.33,2.67,7,41,3,0,5,2,2019,3,276,Monday
3/5/2019,3.01,2.33,0.2,20,8,3,6,5.3,2019,3,276,Tuesday
3/6/2019,0.34,1.396,0.7,31,17,1,5,3,2019,3,276,Wednesday
3/7/2019,7.33,2.076,4.25,10,24,0,0,4,2019,3,276,Thursday
3/8/2019,2.33,3.34,0.2,33.7,4,1,0,4.3,2019,3,276,Friday
3/9/2019,6.34,1.67,4,45.2,11,0,7,5,2019,3,276,Saturday
3/10/2019,5.83,3.087,5.35,51,5,0,3,9,2019,3,276,Sunday
3/11/2019,14.66,3.67,2.5,26.4,10,3,11,3,2019,3,276,Monday
3/12/2019,4.33,3.373,1.5,31.85,12,0,7,2,2019,3,276,Tuesday
3/13/2019,2.67,4.34,6,22,10,0,8,4,2019,3,276,Wednesday
3/14/2019,4,5.67,0.2,47.2,12,1,27,6,2019,3,276,Thursday
3/15/2019,2.83,1.34,3,40,7,1,20,5,2019,3,276,Friday
3/16/2019,8.34,0.837,5,29,9,0,5,7,2019,3,276,Saturday
3/17/2019,6.68,3.723,2,55,6,0,10,5,2019,3,276,Sunday
3/18/2019,2.33,0.835,2.1,23,11,0,1,9,2019,3,276,Monday
3/19/2019,9,3.33,1.5,26.2,10,1,2,8,2019,3,276,Tuesday
3/20/2019,5.67,2,2,28.9,8.2,0,19,5,2019,3,276,Wednesday
3/21/2019,2.33,1.423,0,18.8,13,0,6,5,2019,3,276,Thursday
3/22/2019,4.66,7.043,1.1,41,13,0,29,6,2019,3,276,Friday
3/23/2019,6,3.36,4.25,15.5,7,0,1,5,2019,3,276,Saturday
3/24/2019,6,2.67,3,43.2,6.2,1,16,10,2019,3,276,Sunday
3/25/2019,4.84,4.523,6,27,11,1,6,6,2019,3,276,Monday
3/26/2019,4,5.51,3,36,11,0,19,9,2019,3,276,Tuesday
3/27/2019,6.34,7.769,3,25.6,12,1,0,9,2019,3,276,Wednesday
3/28/2019,1.33,6.43,1.4,14,6,0,7,1,2019,3,276,Thursday
3/29/2019,3,4.298,4,25.3,10,0,16,9.2,2019,3,276,Friday
3/30/2019,4.66,10.68,1.1,18,11,1,0,6.1,2019,3,276,Saturday
3/31/2019,7,4.564,1.5,27,8,1,5,9.2,2019,3,276,Sunday
4/1/2019,3.01,1.703,3,34.65,12,0,5,5,2019,4,276,Monday
4/2/2019,7.67,1.33,3,24,7,0,10,8,2019,4,276,Tuesday
4/3/2019,5.33,5.099,1.5,18.3,12,0,4,9.3,2019,4,276,Wednesday
4/4/2019,4.5,2.226,8,39,8,1,13,15,2019,4,276,Thursday
4/5/2019,6.34,4.198,4,25.2,7,0,3,4,2019,4,276,Friday
4/6/2019,3.34,6.01,3,13.2,13,0,16,9.3,2019,4,276,Saturday
4/7/2019,6,5.119,4,19,3,0,0,7,2019,4,276,Sunday
4/8/2019,5,4.35,3.3,10,8.2,0,4,3,2019,4,276,Monday
4/9/2019,2.83,2,1,12,10,0,3,5,2019,4,276,Tuesday
4/10/2019,2.34,2.746,2,34,16.2,3,9,8,2019,4,276,Wednesday
4/11/2019,7.33,6.156,2,15.9,15,0,7,8,2019,4,276,Thursday
4/12/2019,4.33,4.373,4.1,16.6,16,0,6,7,2019,4,276,Friday
4/13/2019,4.5,4.134,1.1,14,4,0,6,4,2019,4,276,Saturday
4/14/2019,4,4.406,1,23,3,1,7,5.5,2019,4,276,Sunday
4/15/2019,4.66,6,5.3,8.8,17,2,3,5,2019,4,276,Monday
4/16/2019,2,2.67,2,27.2,12,3,1,3,2019,4,276,Tuesday
4/17/2019,7,4,1.25,13.5,11,1,24,5,2019,4,276,Wednesday
4/18/2019,0,0,0,0,0,0,0,0,2019,4,276,Thursday
4/19/2019,3.34,2.743,1.5,25,17,0,6,2,2019,4,276,Friday
4/20/2019,9,3.769,1.5,22.4,12,3,0,6,2019,4,276,Saturday
4/21/2019,3.84,4.845,3,21,11,0,2,12.2,2019,4,276,Sunday
4/22/2019,8.67,1.66,4.5,51,12,0,31,9,2019,4,276,Monday
4/23/2019,9,0.34,6.1,18.4,6,1,4,2,2019,4,276,Tuesday
4/24/2019,2.34,4.747,3,39.1,13,3,12,2,2019,4,276,Wednesday
4/25/2019,14.01,3.59,2,15,17,1,7,5.4,2019,4,276,Thursday
4/26/2019,6.34,1.68,3.25,32.6,6,0,1,11,2019,4,276,Friday
4/27/2019,17.34,2.497,3.1,25.2,13,1,7,7,2019,4,276,Saturday
4/28/2019,0,0,0,0,0,0,0,0,2019,4,276,Sunday
4/29/2019,5.33,6.367,2.6,27.6,5,0,0,3,2019,4,276,Monday
4/30/2019,2,1.407,8,22,13,2,28,8.4,2019,4,276,Tuesday
5/1/2019,2.34,4.02,1,8,1,0,1,3,2019,5,276,Wednesday
5/2/2019,1.68,5.429,5.5,20,15,1,3,9,2019,5,276,Thursday
5/3/2019,4.01,2.34,3,24,11,3,16,8,2019,5,276,Friday
5/4/2019,9,5.43,4.25,25,5,1,16,9,2019,5,276,Saturday
5/5/2019,7,2.42,4.2,31,2,0,0,5,2019,5,276,Sunday
5/6/2019,4.68,0.066,2,23,11,2,9,3,2019,5,276,Monday
5/7/2019,2.66,5.519,1,33.4,19,0,6,5,2019,5,276,Tuesday
5/8/2019,9,4.033,3,13,15,2,20,0,2019,5,276,Wednesday
5/9/2019,5,2.33,2.1,12.5,10,1,31,4,2019,5,276,Thursday
5/10/2019,5,1.34,5.5,11.6,13,2,26,2,2019,5,276,Friday
5/11/2019,5.34,5,5.5,16.8,9,0,12,5,2019,5,276,Saturday
5/12/2019,4.67,1.68,3.1,38.8,2,1,19,5,2019,5,276,Sunday
5/13/2019,5,4.527,2,26.2,11,0,11,3,2019,5,276,Monday
5/14/2019,6.67,4.363,4,25,5,0,11,3,2019,5,276,Tuesday
5/15/2019,4,1.066,4.15,28.4,7,0,5,3,2019,5,276,Wednesday
5/16/2019,5,1.067,2,12,9,1,16.29166667,5,2019,5,276,Thursday
5/17/2019,2.66,1.66,2.4,28,18,2,4,2.2,2019,5,276,Friday
5/18/2019,10,0.34,5.1,14,9,2,5,3,2019,5,276,Saturday
5/19/2019,6.67,5,4,26.4,9,0,9,4.2,2019,5,276,Sunday
5/20/2019,3.67,6.396,5,21.3,11,4,13,5,2019,5,276,Monday
5/21/2019,5.34,4,5.1,17.6,12.2,0,1,7,2019,5,276,Tuesday
5/22/2019,8.16,2.836,3.15,28.2,8,0,9,5,2019,5,276,Wednesday
5/23/2019,2.33,3.34,2,26.1,4,0,10,6,2019,5,276,Thursday
5/24/2019,5.34,3.703,3,36.2,8,1,5,3,2019,5,276,Friday
5/25/2019,11,3.34,4.1,35,4,0,16,2,2019,5,276,Saturday
5/26/2019,6.33,5.31,2,30,2.6,0,11,6,2019,5,276,Sunday
5/27/2019,4.67,0.67,1.2,19,8,0,0,2,2019,5,276,Monday
5/28/2019,4.33,3.99,6.3,18.2,10,2,5,6,2019,5,276,Tuesday
5/29/2019,5.5,2.34,4.05,15,10,1,0,3,2019,5,276,Wednesday
5/30/2019,5,0.34,3.4,17.2,5,0,6,4,2019,5,276,Thursday
5/31/2019,5.99,3.363,1,22.662,2,0,2,5,2019,5,276,Friday
6/1/2019,3,1.34,6,21.4,1,0,8,4,2019,6,276,Saturday
6/2/2019,4,2.66,3.05,28,4,1,6,4,2019,6,276,Sunday
6/3/2019,0.33,2.505,4,15.4,4,0,5,10,2019,6,276,Monday
6/4/2019,6.34,2.823,5.35,28.2,9,1,12,5,2019,6,276,Tuesday
6/5/2019,5,1.77,2.1,26.1,7,0,1,2,2019,6,276,Wednesday
6/6/2019,7.67,2.076,6.35,27,7,2,11,4,2019,6,276,Thursday
6/7/2019,6,2.67,2,22,6,0,16,0,2019,6,276,Friday
6/8/2019,3,3.66,1,22.4,12,0,0,2.1,2019,6,276,Saturday
6/9/2019,9.33,1.033,8,16.5,7,4,0,5,2019,6,276,Sunday
6/10/2019,3,1.34,2,15,7,0,6,12,2019,6,276,Monday
6/11/2019,11.34,3.33,10.5,25,9,0,7,6,2019,6,276,Tuesday
6/12/2019,8,3.406,1,16.2,11,0,1,7,2019,6,276,Wednesday
6/13/2019,0.68,3.02,0.25,19.4,2,0,2,9,2019,6,276,Thursday
6/14/2019,3.18,3.35,3,15,2,1,0,6,2019,6,276,Friday
6/15/2019,7,3.463,5,15,13,0,7,8,2019,6,276,Saturday
6/16/2019,4,5.35,3,18,2,0,0,9,2019,6,276,Sunday
6/17/2019,6.66,4.66,3,18,6,0,2,2.34,2019,6,276,Monday
6/18/2019,5,4.21,3,29.5,8,0,2,12.1,2019,6,276,Tuesday
6/19/2019,3.67,3.033,3,18,6,1,2,5.5,2019,6,276,Wednesday
6/20/2019,5,4.363,3,15,9,4,0,4,2019,6,276,Thursday
6/21/2019,3,2.33,3,24.8,8,3,4,6,2019,6,276,Friday
6/22/2019,3,4,0,25,11,2,12,5,2019,6,276,Saturday
6/23/2019,9.33,4.792,5.5,18.2,1,0,10,1,2019,6,276,Sunday
6/24/2019,10,4.68,3.1,19,9,3,3,7,2019,6,276,Monday
6/25/2019,2.34,2.638,5,12,10,1,0,3,2019,6,276,Tuesday
6/26/2019,2,3.44,1,11.6,5,1,0,5,2019,6,276,Wednesday
6/27/2019,8.16,6.33,4,15,5,1,7,2,2019,6,276,Thursday
6/28/2019,4.33,1.496,2,15,5,0,2,3,2019,6,276,Friday
6/29/2019,1.18,5.7,5,18.3,2,0,5,2,2019,6,276,Saturday
6/30/2019,6,6.159,0,40,5,0,11,5,2019,6,276,Sunday
7/1/2019,5.33,2,1,14,7,0,8,4,2019,7,276,Monday
7/2/2019,5.66,3.012,4,14,9,0,1,4.3,2019,7,276,Tuesday
7/3/2019,4,2.849,4,30.05,9,0,1,4,2019,7,276,Wednesday
7/4/2019,5.33,1.67,0,13,7,1,3,6.5,2019,7,276,Thursday
7/5/2019,4.33,3.08,4,20,11,0,0,2,2019,7,276,Friday
7/6/2019,4.34,1.703,3,16,2,0,1,3,2019,7,276,Saturday
7/7/2019,5.66,6.463,3,25,2,0,3,5,2019,7,276,Sunday
7/8/2019,6,4.373,2,21.4,9.2,1,4,4,2019,7,276,Monday
7/9/2019,2.67,2.703,8,15,12,4,3,2,2019,7,276,Tuesday
7/10/2019,10,5.67,5,19.6,10.2,0,1,4,2019,7,276,Wednesday
7/11/2019,3.33,4.726,4,19,7,0,0,3,2019,7,276,Thursday
7/12/2019,11,5.09,4.05,34,7.2,0,2,2,2019,7,276,Friday
7/13/2019,5,3.417,1,17.6,5,3,0,5,2019,7,276,Saturday
7/14/2019,6,5.34,4,23,3,0,5,1,2019,7,276,Sunday
7/15/2019,7.33,1.67,4.55,24,6,1,0,7,2019,7,276,Monday
7/16/2019,7,3.34,3,14,7,0,2,4,2019,7,276,Tuesday
7/17/2019,3.99,0.157,2.5,26,7,1,0,2,2019,7,276,Wednesday
7/18/2019,11,3.33,1.3,24,11,0,3,3,2019,7,276,Thursday
7/19/2019,7.33,5.34,4,28,15,0,3,7,2019,7,276,Friday
7/20/2019,4.34,4.449,1,17.2,4,0,6,2,2019,7,276,Saturday
7/21/2019,6.34,0.363,1.1,16,5,0,1,3,2019,7,276,Sunday
7/22/2019,1,2.66,2,14.25,10,0,0,6,2019,7,276,Monday
7/23/2019,1.34,0.67,5.2,7.25,11,0,7,2.4,2019,7,276,Tuesday
7/24/2019,8,3.769,2,30.875,19,0,2,1,2019,7,276,Wednesday
7/25/2019,6,7,5,20,9,1,11,2,2019,7,276,Thursday
7/26/2019,12.5,4,0.1,17,12,0,8,3,2019,7,276,Friday
7/27/2019,3.34,0,1,22,6,3,2,3.4,2019,7,276,Saturday
7/28/2019,4.34,1.34,4,13,3,1,0,0.6,2019,7,276,Sunday
7/29/2019,9,4.33,2,25.45,12,0,1,2,2019,7,276,Monday
7/30/2019,9.5,6.187,5,19,9,4,33,5,2019,7,276,Tuesday
7/31/2019,0,2.84,2,21,4,0,4,2,2019,7,276,Wednesday
8/1/2019,8.67,0.913,2,37,6,0,1,2,2019,8,276,Thursday
8/2/2019,5,1.68,3,18,7,2,6,1,2019,8,276,Friday
8/3/2019,5.34,4.68,2.3,12,6,5,1,3.4,2019,8,276,Saturday
8/4/2019,6.5,2.67,5,24,10,0,2,4.3,2019,8,276,Sunday
8/5/2019,4,1,4.3,6,7,1,5,0,2019,8,276,Monday
8/6/2019,10,4.67,2,17.25,4,0,6,6,2019,8,276,Tuesday
8/7/2019,6,1.759,2,9,7,0,21,3,2019,8,276,Wednesday
8/8/2019,7.66,1.01,3,15,10,0,31,3,2019,8,276,Thursday
8/9/2019,3,3.25,0,8,13,5,1,5,2019,8,276,Friday
8/10/2019,3.33,0.68,6,15,11,0,0,0,2019,8,276,Saturday
8/11/2019,7,6.85,4,16,5,2,2,3,2019,8,276,Sunday
8/12/2019,8.33,4.496,1,36,11,1,5,3.5,2019,8,276,Monday
8/13/2019,8,1.896,2,15,3,0,2,1,2019,8,276,Tuesday
8/14/2019,4.34,0.67,3.1,20,6,0,0,3,2019,8,276,Wednesday
8/15/2019,8.67,1.99,2,12,9,0,11,2,2019,8,276,Thursday
8/16/2019,3.33,2.68,2,13,15,0,10,7,2019,8,276,Friday
8/17/2019,7.67,4.531,2.45,18,5,1,0,2.5,2019,8,276,Saturday
8/18/2019,4.84,2.846,1,11,4,0,7,4,2019,8,276,Sunday
8/19/2019,3.68,3.67,4,9,11,2,0,4,2019,8,276,Monday
8/20/2019,2,1.32,2,13.4,8,0,2,3,2019,8,276,Tuesday
8/21/2019,4.34,4,0,19.45,10,0,5,3,2019,8,276,Wednesday
8/22/2019,5.34,4,2,20,8,2,10,3,2019,8,276,Thursday
8/23/2019,9.67,5.156,4.05,12,11,2,4,2,2019,8,276,Friday
